model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,2,48,0.6529061794281006,0.6306688785552979,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,3,48,0.6529061794281006,0.6320282220840454,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,4,48,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,5,48,0.7034332752227783,0.6692053079605103,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,6,48,0.6529061794281006,0.6388342380523682,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,7,48,0.7034332752227783,0.6675719022750854,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,8,48,0.7034332752227783,0.6706175804138184,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,35,9,48,0.7034332752227783,0.6662797927856445,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,0,53,0.6584867835044861,0.6421464681625366,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,1,53,0.7034332752227783,0.6706175804138184,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,2,53,0.6584867835044861,0.6434491276741028,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,3,53,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,4,53,0.7034332752227783,0.6692053079605103,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,5,53,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,6,53,0.7034332752227783,0.6691488027572632,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,7,53,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,8,53,0.7034332752227783,0.6700595617294312,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,40,9,53,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,0,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,1,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,2,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,3,58,0.7034332752227783,0.6706175804138184,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,4,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,5,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,6,58,0.7034332752227783,0.6706740856170654,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,7,58,0.7034332752227783,0.6700595617294312,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,8,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,45,9,58,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,0,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,1,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,2,63,0.7034332752227783,0.6706175804138184,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,3,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,4,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,5,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,6,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,7,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,8,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,50,9,63,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,0,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,1,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,2,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,3,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,4,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,5,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,6,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,7,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,8,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_en_core,neutron,baseline,en,51,9,64,0.7034332752227783,0.6709231734275818,0.0,11
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,0,0,13,0.6183747053146362,0.5764946937561035,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,0,18,0.6183747053146362,0.5768191814422607,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,1,18,0.6183747053146362,0.5770320892333984,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,2,18,0.6428494453430176,0.590743362903595,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,3,18,0.6183747053146362,0.5764946937561035,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,4,18,0.6183747053146362,0.5764946937561035,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,5,18,0.6183747053146362,0.5764946937561035,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,6,18,0.6428494453430176,0.590743362903595,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,7,18,0.6183747053146362,0.5885228514671326,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,8,18,0.6183747053146362,0.5764946937561035,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,5,9,18,0.6183747053146362,0.5770323872566223,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,0,23,0.6183747053146362,0.5885228514671326,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,1,23,0.6270388960838318,0.5919549465179443,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,2,23,0.6183747053146362,0.5770782232284546,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,3,23,0.6183747053146362,0.5885228514671326,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,4,23,0.6183747053146362,0.5916260480880737,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,5,23,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,6,23,0.6183747053146362,0.5770323872566223,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,7,23,0.6298081874847412,0.5921623706817627,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,8,23,0.6298081874847412,0.5894162654876709,0.7,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,10,9,23,0.6183747053146362,0.5787277221679688,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,0,28,0.6270388960838318,0.5997527837753296,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,1,28,0.6183747053146362,0.5787277221679688,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,2,28,0.6428494453430176,0.6013548970222473,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,3,28,0.6270388960838318,0.5919549465179443,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,4,28,0.6183747053146362,0.5885228514671326,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,5,28,0.6428494453430176,0.5997169613838196,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,6,28,0.6183747053146362,0.5813018679618835,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,7,28,0.6428494453430176,0.5937436819076538,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,8,28,0.6428494453430176,0.6013548970222473,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,15,9,28,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,0,33,0.6428494453430176,0.6013548970222473,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,1,33,0.6270388960838318,0.5920728445053101,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,2,33,0.6298081874847412,0.5978535413742065,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,3,33,0.6298081874847412,0.5925195217132568,0.6,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,4,33,0.6420094966888428,0.6191570162773132,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,5,33,0.6420094966888428,0.6147916913032532,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,6,33,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,7,33,0.6428494453430176,0.6069222688674927,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,8,33,0.6428494453430176,0.6035029292106628,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,20,9,33,0.6420094966888428,0.6163963079452515,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,0,38,0.6428494453430176,0.6035029292106628,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,1,38,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,2,38,0.6298081874847412,0.6071243286132812,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,3,38,0.6298081874847412,0.6029401421546936,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,4,38,0.6420094966888428,0.61918044090271,0.1,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,5,38,0.6270388960838318,0.5920728445053101,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,6,38,0.6428494453430176,0.6012803912162781,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,7,38,0.6428494453430176,0.609968364238739,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,8,38,0.6428494453430176,0.6235468983650208,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,25,9,38,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,0,43,0.6428494453430176,0.6235468983650208,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,1,43,0.6428494453430176,0.6214601397514343,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,2,43,0.6428494453430176,0.5986802577972412,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,3,43,0.6428494453430176,0.6170948147773743,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,4,43,0.6298081874847412,0.6083663105964661,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,5,43,0.6420094966888428,0.6104771494865417,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,6,43,0.6183747053146362,0.5825621485710144,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,7,43,0.6428494453430176,0.6170948147773743,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,8,43,0.6428494453430176,0.6013548970222473,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,30,9,43,0.6428494453430176,0.6170948147773743,0.3,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,0,48,0.6420094966888428,0.62224280834198,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,1,48,0.6428494453430176,0.6089290976524353,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,2,48,0.6420094966888428,0.62224280834198,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,3,48,0.6428494453430176,0.6208769679069519,0.3,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,4,48,0.6428494453430176,0.6214601397514343,0.2,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,5,48,0.6420094966888428,0.615414023399353,0.3,5
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,6,48,0.6428494453430176,0.6204208135604858,0.2,6
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,7,48,0.6428494453430176,0.6264061331748962,0.1,8
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,8,48,0.6428494453430176,0.6133729815483093,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,35,9,48,0.6428494453430176,0.6235468983650208,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,0,53,0.6420094966888428,0.6201626658439636,0.1,7
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,baseline_zh_phrase,中子测量电流,baseline,zh,40,1,53,0.6428494453430176,0.6235468983650208,0.1,7
